Date,AUD,EUR,NZD,GBP,BRL,CAD,CNY,DKK,HKD,INR,JPY,MYR,MXN,NOK,ZAR,SGD,KRW,LKR,SEK,CHF,TWD,THB,VEB,gdpGBP,gdpUSD,GBR_Value,USA_Value,liborGBP,liborUSD
2020-07-31,0.7159,1.1822,0.6644,1.3133,5.1967,1.3384,6.9744,6.2979,7.75,74.9,105.78,4.2375,22.226,9.0889,17.005,1.3728,1192.68,185.07,8.7487,0.9113,29.34,31.23,257718.9,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.05375,0.08725
2020-08-03,0.7107,1.175,0.66,1.3053,5.32,1.3408,6.9799,6.3375,7.7503,75.2,106.11,4.2224,22.574,9.1382,17.1925,1.3764,1194.31,185.07,8.7591,0.9194,29.35,31.21,258448.3499,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.05238,0.08425
2020-08-04,0.715,1.1766,0.6611,1.3059,5.3259,1.3366,6.972,6.3315,7.75,75.06,105.87,4.2182,22.746,9.1165,17.3775,1.3749,1194.53,185.5,8.7452,0.9154,29.38,31.05,261904.8407,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.05088,0.089
2020-08-05,0.7216,1.1898,0.6662,1.3141,5.2928,1.3254,6.9353,6.2626,7.7501,74.8,105.44,4.189,22.423,8.9435,17.3175,1.3676,1188.93,185.45,8.6532,0.9053,29.34,31.01,262412.4946,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.05188,0.08338
2020-08-06,0.7228,1.1856,0.6661,1.3147,5.3537,1.3285,6.952,6.2848,7.75,74.87,105.52,4.188,22.359,8.9802,17.4575,1.3693,1185.29,185.4,8.6973,0.9101,29.37,31.13,264933.9113,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.05063,0.08575
2020-08-07,0.7163,1.1776,0.6607,1.3043,5.4343,1.3393,6.967,6.3241,7.7504,75.04,105.92,4.1881,22.483,9.0623,17.6325,1.3729,1189.25,185.2,8.7518,0.914,29.39,31.2,270354.6373,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.0485,0.08513
2020-08-10,0.7162,1.1756,0.6592,1.3082,5.423,1.335,6.9611,6.3334,7.7502,74.91,105.85,4.1952,22.493,9.0288,17.685,1.3729,1186.28,184.7,8.7419,0.9154,29.39,31.11,277343.5511,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.0525,0.086
2020-08-11,0.7155,1.1764,0.6576,1.3077,5.423,1.3296,6.9451,6.3307,7.75,74.61,106.56,4.1928,22.338,8.9875,17.535,1.3724,1184.84,183.95,8.7392,0.9163,29.39,31.1,283889.7653,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.052,0.08525
2020-08-12,0.7167,1.1796,0.6587,1.3047,5.4745,1.325,6.9363,6.3141,7.7505,74.73,106.85,4.1908,22.318,8.9387,17.3975,1.3715,1184.09,182.9,8.6888,0.9109,29.37,31.07,283414.9995,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.053,0.08538
2020-08-13,0.716,1.1818,0.6557,1.3082,5.3835,1.3214,6.944,6.302,7.7503,74.81,106.89,4.19,22.28,8.8831,17.4175,1.3719,1183.25,182.8,8.6839,0.9097,29.43,31.05,283293.0079,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.05138,0.08488
2020-08-14,0.7168,1.1833,0.6554,1.3108,5.3881,1.325,6.9501,6.2942,7.7506,74.87,106.49,4.194,22.019,8.8945,17.3475,1.3703,1186.53,183.13,8.6984,0.9091,29.38,31.09,286649.3155,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.05025,0.0855
2020-08-17,0.7211,1.1869,0.6547,1.3105,5.4734,1.3202,6.9318,6.2727,7.7503,74.74,105.97,4.1894,22.042,8.8633,17.46,1.3679,1184.17,183.13,8.6918,0.9058,29.38,31.15,293920.7455,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.05088,0.08475
2020-08-18,0.7235,1.1928,0.6588,1.3228,5.4845,1.3181,6.9215,6.2406,7.7501,74.62,105.41,4.182,22.18,8.8387,17.3525,1.3647,1184.74,184.23,8.6481,0.9029,29.39,31.16,289550.7506,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.04838,0.08363
2020-08-19,0.7234,1.1898,0.6607,1.3191,5.5045,1.3173,6.9192,6.258,7.75,74.85,105.71,4.171,22.046,8.8504,17.18,1.366,1181.06,186.1,8.6574,0.9114,29.37,31.25,291796.8124,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.04925,0.08463
2020-08-20,0.7178,1.1862,0.6519,1.319,5.637,1.3177,6.9143,6.2783,7.75,75.01,105.81,4.171,22.148,8.9437,17.275,1.3676,1187.66,184.35,8.706,0.9082,29.42,31.41,296027.271,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.05063,0.083
2020-08-21,0.7156,1.1775,0.6533,1.3098,5.5949,1.3201,6.9179,6.3235,7.7502,74.92,105.88,4.179,22.042,9.0457,17.1275,1.3723,1191.84,184.5,8.7988,0.9131,29.4,31.56,302779.1537,79.5889059806145,90.2642832515297,-3.83793761218789,-2.06883319104802,0.0515,0.08175
