Date,AUD,EUR,NZD,GBP,BRL,CAD,CNY,DKK,HKD,INR,JPY,MYR,MXN,NOK,ZAR,SGD,KRW,LKR,SEK,CHF,TWD,THB,VEB,gdpGBP,gdpUSD,GBR_Value,USA_Value,liborGBP,liborUSD
2001-01-02,0.5592,0.9465,0.4432,1.4977,1.9380000000000002,1.4963,8.2779,7.8845,7.8,46.74,114.73,3.8,9.714,8.76,7.569,1.7369999999999999,1279.0,82.6,9.415,1.6075,33.0,43.79,0.7008,99.97764281514756,100.81527694707991,-1.815904030756699,-4.084297260226566,5.81094,6.65125
2001-01-03,0.5635,0.9473,0.4463,1.5045,1.946,1.4982,8.2773,7.875,7.8,46.75,114.26,3.8,9.836,8.76,7.5025,1.7325,1271.5,82.7,9.445,1.6025,33.078,43.7,0.7002,99.98086597817554,100.80719091285982,-1.8248594707757981,-4.076653803865071,6.0975,6.65375
2001-01-04,0.5655,0.9448,0.4457,1.493,1.9380000000000002,1.4985,8.2781,7.8991,7.7998,46.78,115.47,3.8,9.698,8.7628,7.542999999999999,1.7369999999999999,1265.0,82.75,9.422,1.6115,33.0,43.53,0.6994,99.98408914120351,100.79910487863974,-1.8338149107948971,-4.069010347503577,5.57125,6.09625
2001-01-05,0.5712,0.9535,0.4518,1.499,1.953,1.5003,8.2775,7.8260000000000005,7.7993,46.76,116.19,3.8,9.753,8.701,7.56,1.7322,1264.7,83.15,9.338,1.6025,32.927,43.26,0.6988,99.9873123042315,100.79101884441964,-1.8427703508139963,-4.0613668911420815,5.3781300000000005,6.01625
2001-01-08,0.5660000000000001,0.9486,0.4505,1.4969,1.954,1.4944,8.2778,7.8705,7.7998,46.73,115.97,3.8,9.691,8.7435,7.595,1.7275,1263.6,82.95,9.418,1.6076,32.85,42.95,0.6990000000000001,99.99053546725946,100.78293281019955,-1.8517257908330953,-4.053723434780587,5.5,6.015
2001-01-09,0.5628,0.9397,0.4475,1.49,1.9409999999999998,1.4973,8.2771,7.9375,7.8,46.68,116.64,3.8,9.746,8.775,7.72,1.7328,1253.3,82.9,9.498,1.621,32.63,43.13,0.6993,99.99375863028745,100.77484677597947,-1.8606812308521943,-4.046079978419092,5.34344,6.01125
2001-01-10,0.5572,0.9387,0.4447,1.4909999999999999,1.9409999999999998,1.4993,8.2769,7.9525,7.8,46.68,116.26,3.8,9.8145,8.725,7.978,1.7333,1270.0,83.0,9.4325,1.6255,32.65,43.2,0.6997,99.99698179331541,100.76676074175938,-1.8696366708712935,-4.038436522057598,5.5,6.015
2001-01-11,0.5595,0.9520000000000001,0.4495,1.4965,1.949,1.4978,8.2767,7.8385,7.8,46.68,117.56,3.8,9.845,8.594,7.845,1.7352,1279.2,83.42,9.325,1.6123,32.67,43.57,0.6998,100.00020495634338,100.7586747075393,-1.8785921108903925,-4.030793065696103,6.0,6.0375
2001-01-12,0.5557,0.9486,0.4452,1.4778,1.949,1.4967,8.2768,7.872000000000001,7.8001,47.47,117.76,3.8,9.8775,8.6645,7.825,1.7328,1279.2,85.0,9.344,1.6232,32.67,43.34,0.6995,100.00342811937136,100.75058867331921,-1.8875475509094917,-4.023149609334609,6.12188,6.025
2001-01-16,0.5549,0.9374,0.445,1.4675,1.954,1.5037,8.2766,7.965,7.7997,46.55,117.28,3.8,9.972000000000001,8.7675,7.825,1.7338,1283.8,84.99,9.505,1.639,32.645,43.09,0.6999,100.00987444542731,100.73441660487904,-1.9054584309476899,-4.007862696611619,6.09844,6.17625
2001-01-17,0.5514,0.9306,0.444,1.4723,1.954,1.5123,8.2764,8.015,7.8,46.48,118.35,3.8,9.88,8.7925,7.8575,1.734,1279.0,84.99,9.565,1.652,32.67,43.3,0.6995,100.01309760845528,100.72633057065894,-1.9144138709667888,-4.000219240250125,5.87625,6.05125
2001-01-18,0.5562,0.9446,0.4472,1.4755,1.953,1.5162,8.2764,7.9035,7.7997,46.45,117.78,3.8,9.885,8.701,7.8675,1.7393,1286.0,85.1,9.43,1.6195,32.67,43.25,0.6998,100.01632077148327,100.71824453643886,-1.9233693109858878,-3.99257578388863,6.28,6.02625
2001-01-19,0.557,0.9363,0.4482,1.4683,1.96,1.5155,8.2764,7.974,7.7997,46.43,117.23,3.8,9.79,8.77,7.874,1.7380000000000002,1276.12,85.1,9.463,1.6334,32.61,43.1,0.7,100.01954393451123,100.71015850221877,-1.932324751004987,-3.9849323275271358,6.6731300000000005,5.99625
2001-01-22,0.5544,0.9374,0.4467,1.465,1.9580000000000002,1.5072,8.2782,7.9795,7.7997,46.43,116.62,3.8,9.785,8.7812,7.87,1.7373,1275.1,85.2,9.517999999999999,1.6369999999999998,32.59,43.13,0.7,100.02276709753922,100.70207246799869,-1.941280191024086,-3.977288871165641,6.65875,6.0
2001-01-23,0.5528,0.9389,0.4456,1.4715,1.959,1.5073,8.2786,7.956,7.7996,46.39,116.95,3.8,9.767999999999999,8.812999999999999,7.835,1.7425,1275.1,85.35,9.532,1.633,32.6,43.03,0.7003,100.02599026056718,100.6939864337786,-1.9502356310431852,-3.9696454148041465,5.535,6.0275
2001-01-24,0.5449,0.9258,0.4392,1.4616,1.962,1.5126,8.2786,8.0725,7.8,46.42,118.18,3.8,9.692,8.889,7.88,1.7445,1275.8,91.0,9.622,1.6547,32.6,43.13,0.7006,100.02921342359515,100.68590039955852,-1.9591910710622842,-3.962001958442652,5.83031,6.10125
2001-01-25,0.5451,0.9219,0.4345,1.4605,1.974,1.508,8.2786,8.103,7.7997,46.54,116.91,3.8,9.687000000000001,8.915,7.865,1.742,1277.5,93.0,9.69,1.6558,32.575,42.97,0.7,100.03243658662313,100.67781436533843,-1.9681465110813834,-3.954358502081157,6.67813,6.11375
2001-01-26,0.5432,0.9213,0.4354,1.459,1.9769999999999999,1.5066,8.2786,8.0995,7.7995,46.53,117.16,3.8,9.697000000000001,8.911,7.895,1.75,1281.9,89.9,9.631,1.6582,32.575,42.85,0.7008,100.0356597496511,100.66972833111835,-1.9771019511004824,-3.9467150457196625,5.5,6.10375
2001-01-29,0.5432,0.9181,0.434,1.4569999999999999,1.9769999999999999,1.501,8.2786,8.1306,7.7999,46.5,116.67,3.8,9.6695,8.9148,7.875,1.7469999999999999,1266.0,89.5,9.6442,1.656,32.545,42.63,0.701,100.03888291267909,100.66164229689825,-1.9860573911195814,-3.939071589358168,5.66719,6.115
2001-01-30,0.5474,0.9264,0.441,1.4615,1.9695,1.4985,8.2786,8.049,7.7995,46.46,115.75,3.8,9.665,8.84,7.8,1.746,1265.5,89.9,9.551,1.6455,32.23,42.68,0.7013,100.04210607570705,100.65355626267817,-1.9950128311386806,-3.931428132996673,5.62563,6.10125
2001-01-31,0.5479999999999999,0.9308,0.4425,1.4613,1.972,1.4995,8.2781,8.0173,7.7995,46.44,116.39,3.8,9.679,8.8353,7.77,1.7438,1258.0,90.0,9.5227,1.6425,32.35,42.49,0.7013,100.04532923873504,100.64547022845808,-2.0039682711577798,-3.9237846766351785,6.0,6.03875
2001-02-01,0.5539999999999999,0.9384,0.4477,1.4775,1.9825,1.4948,8.2772,7.952000000000001,7.7989999999999995,46.41,115.33,3.8,9.732999999999999,8.755,7.73,1.7369999999999999,1257.0,90.4,9.488999999999999,1.633,32.39,42.3,0.7013,100.048552401763,100.637384194238,-2.0129237111768785,-3.9161412202736843,6.87625,5.65
2001-02-02,0.5521,0.9357,0.445,1.4692,1.994,1.4933,8.2774,7.9775,7.7993,46.44,115.65,3.8,9.769,8.7525,7.775,1.739,1249.5,88.5,9.5125,1.6425,32.3,42.38,0.7020000000000001,100.0521160638382,100.62848759982855,-2.0218791511959777,-3.9084977639121896,5.75,5.5925
2001-02-05,0.5508,0.9395,0.4422,1.475,1.996,1.505,8.277000000000001,7.9465,7.7994,46.43,114.99,3.8,9.78,8.7275,7.7775,1.7413,1263.0,88.5,9.51,1.6355,32.33,42.47,0.7015,100.05567972591341,100.6195910054191,-2.030834591215077,-3.900854307550695,7.0,5.6075
2001-02-06,0.5489999999999999,0.9304,0.4431,1.4585,1.9969999999999999,1.508,8.2766,8.025,7.8,46.42,114.88,3.8,9.689,8.78,7.79,1.7435,1259.0,87.3,9.567,1.6538,32.27,42.4,0.7015,100.0592433879886,100.61069441100965,-2.0397900312341757,-3.8932108511892003,7.0,5.615
2001-02-07,0.5462,0.9331,0.4436,1.4633,2.006,1.511,8.2765,8.0025,7.8,46.46,116.21,3.8,9.693999999999999,8.775,7.88,1.7485,1270.0,87.5,9.5375,1.6475,32.27,42.7,0.7024,100.06280705006381,100.6017978166002,-2.048745471253275,-3.8855673948277056,7.0,5.63375
2001-02-08,0.5361,0.9184,0.4341,1.444,1.992,1.5117,8.2763,8.127,7.8,46.46,116.3,3.8,9.657,8.89,7.9875,1.7480000000000002,1267.0,87.5,9.672,1.6707,32.27,42.52,0.703,100.066370712139,100.59290122219075,-2.057700911272374,-3.877923938466211,6.48625,5.585
2001-02-09,0.5367,0.9267,0.4385,1.449,1.986,1.5090000000000001,8.2764,8.0525,7.7998,46.54,117.57,3.8,9.764,8.85,7.867000000000001,1.7469999999999999,1265.0,86.9,9.6325,1.656,32.27,42.62,0.7025,100.0699343742142,100.5840046277813,-2.0666563512914733,-3.8702804821047163,5.71938,5.5575
2001-02-12,0.5381,0.9287,0.4364,1.4513,1.983,1.5205,8.2774,8.033999999999999,7.8,46.56,117.62,3.8,9.741,8.8425,7.835,1.7458,1264.1,86.6,9.662,1.6557,32.29,42.62,0.703,100.07349803628941,100.57510803337185,-2.075611791310572,-3.8626370257432217,5.545,5.57875
2001-02-13,0.5337,0.9204,0.434,1.4509999999999998,1.982,1.5214,8.2765,8.105,7.8,46.6,117.3,3.8,9.704,8.92,7.901,1.7453,1255.5,87.5,9.7975,1.6683,32.35,42.52,0.703,100.0770616983646,100.5662114389624,-2.0845672313296713,-3.854993569381727,5.63063,5.57375
2001-02-14,0.5282,0.9197,0.4287,1.4578,1.989,1.5287,8.2764,8.116,7.7999,46.65,116.65,3.8,9.718,8.9405,7.88,1.7455,1252.5,87.0,9.833,1.669,32.32,42.4,0.7040000000000001,100.08062536043981,100.55731484455295,-2.0935226713487705,-3.8473501130202323,5.6525,5.56625
2001-02-15,0.524,0.9057,0.425,1.449,1.984,1.5275,8.2772,8.2508,7.8,46.63,115.67,3.8,9.68,9.038,7.8775,1.7435,1242.0,85.9,9.882,1.692,32.31,42.42,0.7038,100.084189022515,100.5484182501435,-2.102478111367869,-3.8397066566587377,5.68781,5.64375
2001-02-16,0.5305,0.9162,0.4303,1.4505,1.993,1.5368,8.277000000000001,8.147,7.8,46.55,115.46,3.8,9.703,8.9365,7.846,1.7386,1244.0,87.0,9.802,1.6763,32.32,42.47,0.7038,100.0877526845902,100.53952165573405,-2.1114335513869684,-3.8320632002972435,5.87563,5.55
2001-02-20,0.5224,0.9096,0.4278,1.4436,2.009,1.5399,8.2767,8.208,7.8,46.66,115.57,3.8,9.68,9.055,7.763999999999999,1.74,1234.0,85.4,9.8765,1.6869999999999998,32.3,42.79,0.7043,100.0948800087406,100.52172846691515,-2.1293444314251664,-3.816776287574254,5.8371900000000005,5.60875
2001-02-21,0.5234,0.9077,0.4295,1.4385,2.019,1.537,8.2772,8.23,7.8,46.65,116.45,3.8,9.7,9.0825,7.8,1.7445,1240.0,85.5,9.94,1.6897,32.3,42.94,0.7045,100.09844367081581,100.5128318725057,-2.1382998714442656,-3.8091328312127595,5.12188,5.6125
2001-02-22,0.5246,0.9069,0.4302,1.4447,2.044,1.5378,8.2769,8.232000000000001,7.8,46.63,116.53,3.8,9.735,9.097000000000001,7.84,1.7445,1241.1,87.0,9.972999999999999,1.6903,32.38,43.02,0.7052,100.102007332891,100.50393527809625,-2.147255311463365,-3.801489374851265,5.12375,5.6
2001-02-23,0.5218,0.9095,0.4305,1.4469999999999998,2.0469999999999997,1.5378,8.2774,8.208,7.7999,46.65,116.15,3.8,9.714,9.037,7.85,1.7448,1249.1,87.0,9.953,1.6885,32.4,43.06,0.7045,100.1055709949662,100.4950386836868,-2.156210751482464,-3.79384591848977,5.185,5.54375
2001-02-26,0.5213,0.9093,0.4271,1.444,2.03,1.5314,8.2776,8.208,7.7999,46.66,116.63,3.8,9.668,9.036,7.782,1.7443,1247.1,86.08,9.922,1.6895,32.4,43.05,0.7039,100.10913465704141,100.48614208927735,-2.1651661915015628,-3.7862024621282755,5.0,5.57125
2001-02-27,0.5236,0.9128,0.4318,1.4405,2.0340000000000003,1.5261,8.2781,8.173,7.8,46.68,116.2,3.8,9.684,9.005,7.723,1.7409999999999999,1249.5,87.0,9.908,1.6837,32.4,42.85,0.7049,100.1126983191166,100.4772454948679,-2.174121631520662,-3.778559005766781,5.5,5.57625
2001-02-28,0.5248,0.9212,0.4303,1.4433,2.0465,1.5319999999999998,8.2783,8.1,7.8,46.59,117.28,3.8,9.6925,8.9225,7.702000000000001,1.7451,1254.8,87.0,9.815,1.6736,32.4,43.11,0.705,100.11626198119181,100.46834890045845,-2.183077071539761,-3.770915549405286,6.23594,5.62625
2001-03-01,0.5262,0.9291,0.433,1.4553,2.043,1.5465,8.2778,8.035,7.8,46.59,117.33,3.8,9.706,8.865,7.7375,1.7468,1253.1,87.0,9.7325,1.6557,32.38,43.29,0.7056,100.119825643267,100.459452306049,-2.19203251155886,-3.763272093043792,5.75,5.5875
2001-03-02,0.5292,0.934,0.4375,1.4725,2.032,1.5489,8.2782,7.9910000000000005,7.8,46.59,119.06,3.8,9.667,8.801,7.744,1.75,1268.0,87.0,9.682,1.6465,32.4,43.39,0.705,100.12240757745437,100.45140485405068,-2.200987951577959,-3.7556286366822973,5.0,5.58375
2001-03-05,0.5218,0.9289,0.4327,1.4687,2.025,1.5475,8.2777,8.039,7.8002,46.57,119.08,3.8,9.639,8.869,7.77,1.7565,1275.0,87.0,9.745,1.6538,32.4,43.57,0.7058,100.12498951164173,100.44335740205237,-2.2099433915970583,-3.7479851803208026,5.228190000000001,5.6375
2001-03-06,0.517,0.9313,0.4308,1.4655,2.022,1.5388,8.2778,8.014,7.8002,46.53,118.87,3.8,9.6385,8.812000000000001,7.89,1.7565,1265.5,85.1,9.673,1.6523,32.4,43.44,0.7054,100.12757144582909,100.43530995005405,-2.2188988316161575,-3.740341723959308,5.0,5.65
2001-03-07,0.509,0.9274,0.423,1.4612,2.0469999999999997,1.5492,8.2773,8.048,7.8001,46.57,119.86,3.8,9.652000000000001,8.861,7.925,1.7588,1274.5,85.3,9.752,1.6582,32.42,43.69,0.7063,100.13015338001647,100.42726249805573,-2.2278542716352563,-3.7326982675978133,4.88781,5.62938
2001-03-08,0.5089,0.9281,0.42100000000000004,1.4667,2.043,1.5497,8.277000000000001,8.046,7.8,46.56,119.51,3.8,9.644,8.845,7.726,1.7565,1272.0,85.4,9.746,1.6593,32.42,43.53,0.7058,100.13273531420383,100.4192150460574,-2.2368097116543555,-3.7250548112363187,4.85531,5.57531
2001-03-09,0.5085,0.9315,0.4195,1.4675,2.057,1.548,8.2774,8.0145,7.7997,46.55,119.71,3.8,9.671,8.802999999999999,7.755,1.7558,1269.1,84.4,9.7575,1.6545,32.45,43.61,0.7065,100.13531724839119,100.4111675940591,-2.2457651516734547,-3.717411354874824,4.78688,5.53641
2001-03-12,0.5096,0.93,0.4204,1.4669999999999999,2.065,1.5505,8.2784,8.027999999999999,7.7999,46.57,120.63,3.8,9.665,8.84,7.776,1.7618,1280.0,84.5,9.83,1.6555,32.48,43.78,0.705,100.13789918257855,100.40312014206077,-2.2547205916925535,-3.7097678985133293,4.560630000000001,5.57406
2001-03-13,0.5031,0.9148,0.4157,1.4513,2.062,1.5477,8.2783,8.16,7.7998,46.7,120.2,3.8,9.631,8.98,7.79,1.7612,1276.0,84.6,10.0135,1.6838,32.57,43.58,0.7053,100.14048111676591,100.39507269006245,-2.2636760317116527,-3.7021244421518347,4.77125,5.57156
2001-03-14,0.4981,0.9133,0.4162,1.4497,2.075,1.5528,8.2778,8.167,7.7999,46.69,120.97,3.8,9.571,8.963,7.861000000000001,1.767,1278.0,85.1,10.0101,1.6840000000000002,32.53,43.675,0.705,100.14306305095327,100.38702523806413,-2.272631471730752,-3.6944809857903405,4.75,5.5865599999999995
2001-03-15,0.4944,0.9046,0.4119,1.4436,2.1025,1.5595,8.2776,8.251,7.8001,46.66,122.23,3.8,9.593,9.0725,7.8482,1.77,1286.0,85.5,10.097999999999999,1.7002,32.61,43.97,0.705,100.14564498514063,100.37897778606582,-2.2815869117498506,-3.686837529428846,4.8503099999999995,5.64813
2001-03-16,0.494,0.8929,0.4135,1.4265,2.129,1.5669,8.2771,8.37,7.7997,46.69,122.85,3.8,9.622,9.144,7.9475,1.7775,1295.0,85.5,10.249,1.716,32.73,44.0,0.7058,100.14822691932801,100.3709303340675,-2.29054235176895,-3.679194073067351,5.81438,5.54516
2001-03-19,0.4984,0.8985,0.418,1.4237,2.171,1.5698,8.2772,8.3025,7.7995,46.72,122.57,3.8,9.573,9.03,8.0,1.7685,1298.0,85.55,10.195,1.7068,32.8,43.89,0.7057,100.15080885351537,100.36288288206917,-2.299497791788049,-3.6715506167058565,6.04406,5.5690599999999995
2001-03-20,0.4997,0.9054,0.4182,1.4285,2.1,1.5611,8.2772,8.267999999999999,7.7996,46.71,122.73,3.8,9.515,9.001,7.9775,1.7765,1297.01,85.55,10.126,1.6957,32.785,44.07,0.7053,100.15339078770273,100.35483543007086,-2.308453231807148,-3.663907160344362,6.618130000000001,5.3425
2001-03-21,0.4936,0.897,0.4145,1.431,2.1069999999999998,1.5730000000000002,8.2771,8.3175,7.7995,46.71,123.62,3.8,9.535,9.0605,7.995,1.7855,1310.0,85.75,10.254000000000001,1.7085,32.82,44.3,0.7055,100.1559727218901,100.34678797807254,-2.317408671826247,-3.656263703982867,5.56094,5.136880000000001
2001-03-22,0.4913,0.8881,0.4137,1.4223,2.146,1.5742,8.2768,8.4075,7.7994,46.74,123.84,3.8,9.585,9.1275,8.03,1.7890000000000001,1324.0,85.75,10.43,1.7233,32.92,44.446999999999996,0.7063,100.15855465607746,100.33874052607422,-2.326364111845346,-3.6486202476213725,5.8781300000000005,5.1281300000000005
2001-03-23,0.4963,0.8926,0.4167,1.4292,2.1719999999999997,1.5667,8.2773,8.363,7.7998,46.72,122.64,3.8,9.663,9.06,7.97,1.7847,1310.0,85.6,10.253,1.7155,32.85,44.22,0.7073,100.16113659026482,100.3306930740759,-2.3353195518644454,-3.640976791259878,5.3775,5.05875
2001-03-26,0.499,0.8955,0.4145,1.4345,2.136,1.5545,8.2771,8.3374,7.8,46.69,122.81,3.8,9.538,9.0505,7.952000000000001,1.7930000000000001,1310.7,85.7,10.222000000000001,1.7155,32.72,44.35,0.7070000000000001,100.16371852445218,100.32264562207759,-2.3442749918835446,-3.633333334898383,6.20969,5.087969999999999
2001-03-27,0.4963,0.8909999999999999,0.41100000000000003,1.429,2.124,1.5693,8.2773,8.376,7.8,46.65,122.99,3.8,9.516,9.112,8.003,1.7923,1312.0,86.1,10.237,1.7198,32.67,44.48,0.7075,100.16630045863954,100.31459817007926,-2.3532304319026434,-3.625689878536889,6.43906,5.09281
2001-03-28,0.4936,0.8882,0.4093,1.4352,2.125,1.5668,8.2777,8.405,7.8003,46.65,122.62,3.8,9.541,9.118,8.01,1.7975,1302.0,86.45,10.341,1.7245,32.67,44.63,0.7075,100.16888239282692,100.30655071808094,-2.3621858719217426,-3.6180464221753943,5.341880000000001,5.1075
2001-03-29,0.4921,0.8807,0.4065,1.4302,2.1430000000000002,1.5725,8.2779,8.476,7.7998,46.66,123.45,3.8,9.527000000000001,9.127,8.01,1.801,1323.0,86.6,10.4075,1.7323,32.8,44.78,0.708,100.17146432701428,100.29850326608262,-2.3711413119408418,-3.6104029658138996,6.02875,5.19219
2001-03-30,0.4881,0.8794,0.4033,1.419,2.175,1.5784,8.2777,8.4875,7.8003,46.85,125.54,3.8,9.485,9.1475,8.0375,1.805,1332.0,86.6,10.38,1.736,32.85,45.04,0.7073,100.17404626120164,100.29045581408431,-2.3800967519599405,-3.602759509452405,6.5,5.668130000000001
2001-04-02,0.4828,0.8824,0.3993,1.42,2.158,1.575,8.2776,8.457,7.7983,46.65,126.75,3.8,9.414,9.161,8.11,1.8157,1350.0,86.6,10.385,1.7317,32.97,45.16,0.7083,100.1782806723671,100.27389544520744,-2.3886341963192033,-3.5998047897741103,6.4875,5.30281
2001-04-03,0.486,0.893,0.40299999999999997,1.4305,2.173,1.579,8.2772,8.354,7.7989999999999995,46.67,125.41,3.8,9.394,9.1075,8.12,1.8115,1350.0,87.5,10.272,1.712,32.89,45.15,0.7083,100.17993314934517,100.2653825283289,-2.388216200659367,-3.604493526457311,6.6475,5.2625
2001-04-04,0.4893,0.9013,0.4045,1.435,2.165,1.5697,8.2771,8.2862,7.7986,46.6,125.38,3.8,9.4225,9.0783,8.074,1.8166,1369.0,88.1,10.234,1.6951,33.0,45.39,0.7085,100.18158562632327,100.25686961145036,-2.3877982049995308,-3.609182263140511,6.82313,5.2275
2001-04-05,0.4898,0.8976,0.4038,1.4266,2.168,1.5788,8.2768,8.3155,7.7989999999999995,46.64,124.33,3.8,9.3875,9.072000000000001,8.0825,1.8090000000000002,1352.0,88.1,10.191,1.702,32.9,45.37,0.7090000000000001,100.18323810330136,100.24835669457181,-2.3873802093396943,-3.613870999823711,6.17281,5.13313
2001-04-06,0.4958,0.9002,0.4046,1.4383,2.151,1.5615,8.2767,8.2925,7.7987,46.58,124.03,3.8,9.405,9.0505,8.065,1.814,1342.1,88.1,10.115,1.7,32.9,45.52,0.7093,100.18489058027946,100.23984377769327,-2.386962213679858,-3.618559736506911,5.0,5.08406
2001-04-09,0.4948,0.9014,0.4043,1.4469999999999998,2.167,1.5635,8.277000000000001,8.279,7.7989999999999995,46.58,124.85,3.8,9.36,9.033,8.065,1.8162,1341.9,88.0,10.131,1.6955,33.0,45.64,0.7097,100.18654305725754,100.23133086081472,-2.3865442180200214,-3.6232484731901113,6.38,5.0875
2001-04-10,0.4945,0.8884,0.40299999999999997,1.436,2.146,1.5555,8.2769,8.407,7.8,46.6,124.48,3.8,9.3225,9.1045,8.0365,1.8135,1334.0,87.6,10.175,1.7165,32.99,45.59,0.7098,100.18819553423563,100.22281794393618,-2.3861262223601853,-3.6279372098733114,6.3825,5.07906
2001-04-11,0.5025,0.8856,0.4035,1.4340000000000002,2.156,1.5626,8.2769,8.432,7.7989999999999995,46.75,124.82,3.8,9.29,9.133,8.037,1.807,1326.0,88.0,10.21,1.7161,32.97,45.5,0.71,100.18984801121373,100.21430502705763,-2.385708226700349,-3.6326259465565114,4.69984,5.08156
2001-04-12,0.5082,0.8922,0.4073,1.4391,2.1622,1.56,8.2772,8.407,7.7994,46.75,123.51,3.8,9.312999999999999,9.073,8.022,1.8035,1316.1,87.75,10.128,1.7062,32.92,45.45,0.7098,100.19150048819182,100.20579211017909,-2.3852902310405124,-3.6373146832397114,4.04563,5.1506300000000005
2001-04-13,0.5081,0.8888,0.408,1.4354,2.156,1.5627,8.2769,8.408999999999999,7.7994,46.89,124.15,3.8,9.305,9.11,8.043,1.805,1325.3,87.76,10.175,1.7127,32.97,45.43,0.7098,100.1931529651699,100.19727919330055,-2.384872235380676,-3.642003419922912,4.414066666666667,5.150003333333333
2001-04-16,0.5105,0.8862,0.409,1.436,2.1830000000000003,1.5625,8.2769,8.4045,7.7995,47.07,124.64,3.8,9.332,9.1359,8.035,1.8117,1330.0,87.3,10.193,1.7180000000000002,32.95,45.58,0.7105,100.194805442148,100.188766276422,-2.38445423972084,-3.646692156606112,4.7825033333333336,5.149376666666667
2001-04-17,0.5055,0.8814,0.4053,1.4287,2.193,1.5575,8.2775,8.4691,7.8,46.95,123.67,3.8,9.287,9.1325,8.15,1.8085,1325.0,87.5,10.2902,1.7309999999999999,32.97,45.53,0.7112,100.19645791912609,100.18025335954344,-2.3840362440610035,-3.651380893289312,5.15094,5.14875
2001-04-18,0.499,0.8816,0.4045,1.4257,2.17,1.5692,8.2775,8.465,7.8,46.95,122.35,3.8,9.187000000000001,9.1234,8.125,1.7998,1316.0,87.7,10.28,1.7375,32.97,45.22,0.7115,100.19811039610417,100.1717404426649,-2.383618248401167,-3.6560696299725124,4.75,5.10797
2001-04-19,0.5085,0.8909,0.4058,1.4366,2.195,1.547,8.2773,8.382,7.7995,46.88,121.87,3.8,9.2725,9.07,8.141,1.8065,1299.0,87.8,10.137,1.7169999999999999,32.85,45.4,0.7097,100.19976287308226,100.16322752578635,-2.3832002527413305,-3.6607583666557124,4.59328,4.57125
2001-04-20,0.5178,0.9032,0.4158,1.4428,2.228,1.5425,8.2775,8.26,7.7998,46.88,122.52,3.8,9.373,9.026,8.162,1.8136,1313.1,88.2,10.082,1.6926,32.91,45.68,0.7115,100.20141535006036,100.15471460890781,-2.3827822570814945,-3.6654471033389124,4.87375,4.5175
2001-04-23,0.5061,0.8959999999999999,0.4105,1.4377,2.258,1.546,8.277000000000001,8.334,7.7991,46.82,121.68,3.8,9.388,9.073,8.148,1.8072,1314.5,88.4,10.212,1.7087,32.94,45.48,0.7119,100.20306782703845,100.14620169202927,-2.382364261421658,-3.6701358400221125,4.87625,4.55125
2001-04-24,0.5035,0.8946,0.408,1.4365,2.26,1.5490000000000002,8.2769,8.345,7.7991,46.88,122.08,3.8,9.289,9.1145,8.104,1.8135,1307.0,88.9,10.253,1.7115,32.92,45.56,0.7118,100.20472030401653,100.13768877515072,-2.3819462657618216,-3.674824576705313,5.0,4.48484
2001-04-25,0.5045,0.8972,0.4095,1.4397,2.295,1.5474,8.2767,8.318999999999999,7.8,46.88,122.21,3.8,9.3145,9.107000000000001,8.1075,1.8175,1307.9,88.9,10.222999999999999,1.7075,32.93,45.63,0.7120000000000001,100.20637278099463,100.12917585827218,-2.381528270101985,-3.679513313388513,4.94031,4.45219
2001-04-26,0.5065,0.9011,0.4105,1.4378,2.267,1.546,8.2769,8.282,7.7999,46.78,123.13,3.8,9.258,9.0515,8.015,1.817,1317.0,89.4,10.1345,1.706,32.89,45.72,0.7118,100.20802525797272,100.12066294139363,-2.381110274442149,-3.684202050071713,4.92438,4.5325
2001-04-27,0.5102,0.8924,0.4125,1.4362,2.222,1.5417,8.2773,8.365,7.7993,46.88,123.76,3.8,9.304,9.075,7.9675,1.819,1328.0,90.0,10.1925,1.7232,32.97,45.72,0.7120000000000001,100.20967773495082,100.11215002451509,-2.3806922787823126,-3.688890786754913,5.24219,4.59172
2001-04-30,0.5096,0.8874,0.4128,1.4306,2.189,1.536,8.2774,8.415,7.7989999999999995,46.88,123.57,3.8,9.261000000000001,9.101,8.035,1.821,1319.0,90.7,10.26,1.7345,32.94,45.65,0.7123,100.2113302119289,100.10363710763654,-2.380274283122476,-3.6935795234381135,5.12938,4.76875
2001-05-01,0.5177,0.8937,0.4198,1.4340000000000002,2.2030000000000003,1.5338,8.2774,8.357000000000001,7.7993,46.87,121.92,3.8,9.2725,9.054,8.0225,1.8135,1319.0,90.7,10.208,1.7255,32.95,45.65,0.7125,100.21298268890699,100.095124190758,-2.3798562874626397,-3.6982682601213135,5.59,4.75375
2001-05-02,0.5213,0.8925,0.4235,1.4345,2.233,1.531,8.2774,8.3655,7.7998,46.87,121.72,3.8,9.2915,9.066,8.035,1.8164,1310.0,93.0,10.236,1.7307,32.9,45.53,0.7128,100.21353191124604,100.08630361478457,-2.3794382918028036,-3.7029569968045135,5.5,4.63563
2001-05-03,0.5187,0.8891,0.4225,1.4322,2.2375,1.5330000000000001,8.2774,8.402000000000001,7.7991,46.87,121.19,3.8,9.287,9.094,8.0975,1.821,1296.0,92.9,10.27,1.7355,32.89,45.45,0.713,100.21408113358508,100.07748303881112,-2.379020296142967,-3.707645733487714,5.75,4.56875
